132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,98.22%,1.378GiB / 4GiB,817MB / 3.17MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.43MB / 1.48MB
687dcfdbd41b,0.06%,32.46MiB / 4GiB,49.8MB / 1.5MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,0.00%,50.37MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,98.22%,1.378GiB / 4GiB,817MB / 3.17MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.43MB / 1.48MB
687dcfdbd41b,2.57%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.13%,50.38MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,2.48%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,6.89%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,109.80%,1.461GiB / 4GiB,829MB / 3.22MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.43MB / 1.48MB
687dcfdbd41b,2.57%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.13%,50.38MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,2.48%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,6.89%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,109.80%,1.461GiB / 4GiB,829MB / 3.22MB
[2J[H62ff5cd784ca,0.08%,215.7MiB / 5GiB,1.43MB / 1.48MB
687dcfdbd41b,0.07%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,0.00%,50.37MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.01%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,198.26%,1.461GiB / 4GiB,829MB / 3.22MB
[2J[H62ff5cd784ca,0.08%,215.7MiB / 5GiB,1.43MB / 1.48MB
687dcfdbd41b,0.07%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,0.00%,50.37MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.01%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,198.26%,1.461GiB / 4GiB,829MB / 3.22MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.43MB / 1.48MB
687dcfdbd41b,0.07%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.53%,50.38MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.61%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,198.26%,1.461GiB / 4GiB,829MB / 3.22MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.43MB / 1.48MB
687dcfdbd41b,2.53%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.53%,50.38MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.61%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,153.87%,1.378GiB / 4GiB,835MB / 3.25MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.43MB / 1.48MB
687dcfdbd41b,2.53%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.53%,50.38MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.61%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,153.87%,1.378GiB / 4GiB,835MB / 3.25MB
[2J[H62ff5cd784ca,0.14%,215.7MiB / 5GiB,1.44MB / 1.48MB
687dcfdbd41b,0.08%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.60%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,0.08%,50.38MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.08%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,77.37%,1.378GiB / 4GiB,856MB / 3.32MB
[2J[H62ff5cd784ca,0.14%,215.7MiB / 5GiB,1.44MB / 1.48MB
687dcfdbd41b,0.08%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.60%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,0.08%,50.38MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.08%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,77.37%,1.378GiB / 4GiB,856MB / 3.32MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.44MB / 1.48MB
687dcfdbd41b,2.61%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.28%,50.38MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,142.41%,1.378GiB / 4GiB,864MB / 3.36MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.44MB / 1.48MB
687dcfdbd41b,2.61%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.28%,50.38MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,142.41%,1.378GiB / 4GiB,864MB / 3.36MB
[2J[H62ff5cd784ca,0.06%,215.7MiB / 5GiB,1.44MB / 1.48MB
687dcfdbd41b,0.08%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,0.74%,50.37MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.12%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,74.26%,1.378GiB / 4GiB,883MB / 3.43MB
[2J[H62ff5cd784ca,0.06%,215.7MiB / 5GiB,1.44MB / 1.48MB
687dcfdbd41b,0.08%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,0.74%,50.37MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.12%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,74.26%,1.378GiB / 4GiB,883MB / 3.43MB
[2J[H62ff5cd784ca,0.06%,215.7MiB / 5GiB,1.44MB / 1.48MB
687dcfdbd41b,2.57%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.29%,50.37MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.05%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,147.88%,1.378GiB / 4GiB,889MB / 3.45MB
[2J[H62ff5cd784ca,0.06%,215.7MiB / 5GiB,1.44MB / 1.48MB
687dcfdbd41b,2.57%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.29%,50.37MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.05%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,147.88%,1.378GiB / 4GiB,889MB / 3.45MB
[2J[H62ff5cd784ca,12.49%,215.7MiB / 5GiB,1.44MB / 1.49MB
687dcfdbd41b,2.13%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,1.64%,50.37MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,73.04%,1.378GiB / 4GiB,908MB / 3.56MB
[2J[H62ff5cd784ca,12.49%,215.7MiB / 5GiB,1.44MB / 1.49MB
687dcfdbd41b,2.13%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,1.64%,50.37MiB / 4GiB,2.04MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,73.04%,1.378GiB / 4GiB,908MB / 3.56MB
[2J[H62ff5cd784ca,0.14%,215.7MiB / 5GiB,1.44MB / 1.49MB
687dcfdbd41b,2.58%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.49%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.36%,50.38MiB / 4GiB,2.05MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,147.97%,1.378GiB / 4GiB,912MB / 3.58MB
[2J[H62ff5cd784ca,0.14%,215.7MiB / 5GiB,1.44MB / 1.49MB
687dcfdbd41b,2.58%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,0.49%,594.9MiB / 10GiB,136MB / 1.45MB
c050eff10e05,2.36%,50.38MiB / 4GiB,2.05MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,147.97%,1.378GiB / 4GiB,912MB / 3.58MB
[2J[H62ff5cd784ca,0.78%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,0.22%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,2.21%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.84%,50.37MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,103.05%,1.378GiB / 4GiB,931MB / 3.68MB
[2J[H62ff5cd784ca,0.78%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,0.22%,32.46MiB / 4GiB,49.8MB / 1.51MB
c9fca3d9fae1,2.21%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.84%,50.37MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,103.05%,1.378GiB / 4GiB,931MB / 3.68MB
[2J[H62ff5cd784ca,0.06%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,2.24%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.27%,50.38MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.01%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,5.76%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,85.59%,1.428GiB / 4GiB,944MB / 3.75MB
[2J[H62ff5cd784ca,0.06%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,2.24%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.27%,50.38MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.01%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,5.76%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,85.59%,1.428GiB / 4GiB,944MB / 3.75MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,0.07%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.00%,50.38MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,200.35%,1.473GiB / 4GiB,944MB / 3.75MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,0.07%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.00%,50.38MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,200.35%,1.473GiB / 4GiB,944MB / 3.75MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,2.91%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.46%,50.37MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.04%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,200.05%,1.482GiB / 4GiB,944MB / 3.75MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,2.91%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.46%,50.37MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.04%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,200.05%,1.482GiB / 4GiB,944MB / 3.75MB
[2J[H62ff5cd784ca,0.15%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,0.06%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.46%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.06%,50.37MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.05%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,98.92%,1.386GiB / 4GiB,958MB / 3.81MB
[2J[H62ff5cd784ca,0.15%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,0.06%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.46%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.06%,50.37MiB / 4GiB,2.06MB / 50.3MB
132c931102ce,0.05%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,98.92%,1.386GiB / 4GiB,958MB / 3.81MB
[2J[H62ff5cd784ca,0.06%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,2.05%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,1.98%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,169.44%,1.509GiB / 4GiB,962MB / 3.83MB
[2J[H62ff5cd784ca,0.06%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,2.05%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,1.98%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,169.44%,1.509GiB / 4GiB,962MB / 3.83MB
[2J[H62ff5cd784ca,0.08%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,0.07%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.00%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.09%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,196.69%,1.522GiB / 4GiB,962MB / 3.83MB
[2J[H62ff5cd784ca,0.08%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,0.07%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.00%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.09%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,30.3kB / 30.9kB
72b4e4aa380d,196.69%,1.522GiB / 4GiB,962MB / 3.83MB
[2J[H62ff5cd784ca,0.08%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,3.00%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.41%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.71%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,143.77%,1.426GiB / 4GiB,971MB / 3.88MB
[2J[H62ff5cd784ca,0.08%,215.7MiB / 5GiB,1.47MB / 1.52MB
687dcfdbd41b,3.00%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.41%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.71%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,143.77%,1.426GiB / 4GiB,971MB / 3.88MB
[2J[H62ff5cd784ca,13.88%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,1.75%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,1.74%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.01%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,79.97%,1.426GiB / 4GiB,993MB / 3.98MB
[2J[H62ff5cd784ca,13.88%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,1.75%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,1.74%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.01%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,79.97%,1.426GiB / 4GiB,993MB / 3.98MB
[2J[H62ff5cd784ca,0.13%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,2.61%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.50%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.34%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.04%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,189.49%,1.462GiB / 4GiB,994MB / 3.99MB
[2J[H62ff5cd784ca,0.13%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,2.61%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.50%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.34%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.04%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,189.49%,1.462GiB / 4GiB,994MB / 3.99MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,0.06%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.01%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,168.17%,1.378GiB / 4GiB,997MB / 4MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,0.06%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.01%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.00%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,168.17%,1.378GiB / 4GiB,997MB / 4MB
[2J[H62ff5cd784ca,0.09%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,2.39%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.43%,50.38MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,6.64%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,79.14%,1.378GiB / 4GiB,1.02GB / 4.06MB
[2J[H62ff5cd784ca,0.09%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,2.39%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.43%,50.38MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.02%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,6.64%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,79.14%,1.378GiB / 4GiB,1.02GB / 4.06MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,0.08%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.01%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.02%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,195.92%,1.474GiB / 4GiB,1.02GB / 4.06MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,0.08%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,0.01%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.03%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.02%,46.25MiB / 15.42GiB,31.5kB / 32.2kB
72b4e4aa380d,195.92%,1.474GiB / 4GiB,1.02GB / 4.06MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,2.81%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.42%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.04%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.66%,46.25MiB / 15.42GiB,31.6kB / 32.3kB
72b4e4aa380d,199.55%,1.486GiB / 4GiB,1.02GB / 4.06MB
[2J[H62ff5cd784ca,0.07%,215.7MiB / 5GiB,1.48MB / 1.53MB
687dcfdbd41b,2.81%,32.46MiB / 4GiB,49.8MB / 1.52MB
c9fca3d9fae1,0.01%,594.9MiB / 10GiB,136MB / 1.47MB
c050eff10e05,2.42%,50.37MiB / 4GiB,2.07MB / 50.3MB
132c931102ce,0.04%,99.12MiB / 15.42GiB,81.2kB / 20.7kB
f1b80b6acbdb,0.66%,46.25MiB / 15.42GiB,31.6kB / 32.3kB
